	lfc	se	pvalue	padj
Eif2ak4	0.07049050067071772	0.07117428632551323	0.3674587809018585	0.6760669011784778
Srp14	-0.06494429518453249	0.058637566401611094	0.31846918347576225	0.6379030742806042
Bmf	0.08474734100561321	0.11842655912528137	0.5062491673905847	0.769616055373713
Bub1b	-0.5016352067827996	0.34808156989487804	0.20910706137338345	0.5380307479766122
Pak6	-0.24766727865280114	0.21101617706918444	0.293378245997435	0.6145255682442471
Ankrd63	0.38483371441824854	0.8430597935167052	0.6671941671663973	0.8567903041731065
Plcb2	0.4672535942170324	0.12372038388886672	0.012933746020471752	0.1748108955425169
Inafm2	-0.25241662153524214	0.28522883245320013	0.4166988987399588	0.7111758718841895
Ccdc9b	-0.10910374769008646	0.13981337157708806	0.4704938271338242	0.7463373574667448
Disp2	-0.41840286589586384	0.20519686603709322	0.09698837852512948	0.38868239646034314
Knstrn	0.24993281969551884	0.15292846643827204	0.16312118767072337	0.4815994557690941
Ivd	0.01522459998249559	0.26077506131473605	0.9557057071519143	0.9851431448617469
Bahd1	0.029460029677634836	0.14014531308442776	0.8418009510624838	0.9388689793346232
Chst14	0.20019618877125867	0.09322890930096468	0.08452654093512126	0.3697560857894918
Ccdc32	-0.022465359091519588	0.043258975185280026	0.6256969710102018	0.8345487032249191
Rpusd2	0.3352990139493732	0.13955670102156717	0.061423023430731694	0.3232410185076437
Knl1	0.13321660548284875	0.12259687221934715	0.3267895078637107	0.6438024832278919
Rad51	0.1920710584416161	0.08158956527149483	0.06522604167881828	0.33289647884919576
Rmdn3	-0.1048993704088721	0.09567928520047245	0.3228942769109882	0.6406343364877035
Gchfr	-0.13352434501576715	0.15774115847255363	0.43591542414728923	0.7222458530323806
Gm14137	-0.08478665045658287	0.048145464440283746	0.13853548957664977	0.44797360468306885
Ppp1r14d	0.14130320686710224	0.061575417513356254	0.07022706959095835	0.3423543755258427
Spint1	0.5931634260061438	0.27067538531749163	0.07995347051276726	0.36114180761305525
Rhov	-0.28372499194389933	0.14610733734630513	0.10980410247994903	0.40876365566720224
Vps18	0.07073294445907141	0.04712946399600672	0.19369903567193714	0.5204028536799599
Dll4	0.05992784809827323	0.1536111229674916	0.7125085046699318	0.8808292559210967
Chac1	-0.21208723282608144	0.14463078995621162	0.20244653328880935	0.5305208793781138
Ino80	0.14812804317288286	0.10731875081764658	0.22602614520967837	0.5533457729252254
Exd1	0.055790667627574564	0.09578251893445626	0.5855255610852268	0.8125690942159071
Chp1	-0.04734255787936359	0.06994354062695368	0.528532757256259	0.7828374078155089
Oip5	-0.03875952883611533	0.14738473118904835	0.8030571342481003	0.924266206348357
Nusap1	0.27533865193405527	0.0982260223617071	0.037854342918750034	0.26526924238654376
Ndufaf1	0.06151698574775999	0.09273044021451324	0.5364349591524811	0.7850406791141624
Rtf1	0.05629786142451643	0.0656355757554432	0.4302255696563511	0.7194665997633283
Itpka	-0.09351193814391934	0.2519957665445781	0.7257779175065446	0.8872825583715936
Ltk	0.14350253610884067	0.09160488508408475	0.17800278121479712	0.5025728396689686
Rpap1	-0.14044010324574296	0.25072349430411556	0.5995509812752475	0.8197697318728245
Tyro3	0.12527808508199545	0.40151582684087833	0.7676226051519721	0.9061389092950051
Mga	-0.08896804878386178	0.21140968608882643	0.6913536119174244	0.8702393966722989
Mapkbp1	0.032170209194475774	0.14521634015090162	0.8334408298813911	0.9363218309552203
Jmjd7	-0.12488035327197711	0.16071721678879933	0.4722891667567696	0.7479699712010965
Pla2g4b	0.16003537298176385	0.17484350186370168	0.40201726282670885	0.7012501183695604
Sptbn5	-0.12195979900207035	0.06599760880482367	0.12387594442123835	0.42939677861763287
Ehd4	-0.019220284962736756	0.10185379103825791	0.8577445834508908	0.9456069162405252
Pla2g4e	0.04106654532669607	0.08455184425940399	0.6477176626468832	0.8454244256746051
Pla2g4d	0.02574163499137269	0.05214157791959701	0.6424464197721258	0.8425451618606118
Pla2g4f	-0.06905822473965378	0.05551315352816918	0.2686387140358633	0.5929956240475304
Vps39	0.12599545943372537	0.05459718163357863	0.06910279855415635	0.34018414618783765
Tmem87a	0.09621575151371697	0.01458426006081679	0.0012025842449926447	0.06693575809418656
Ganc	0.2919262260836524	0.12433991623882883	0.06573897354017225	0.33346479749746705
Capn3	0.8800591567320311	0.12505865150914686	0.0008946650869819765	0.05787450361855588
Zfp106	0.024216568738745003	0.05492759314519383	0.6777090542944064	0.8636006489799631
Lrrc57	0.21639454517573853	0.04960969137374581	0.007276965331343749	0.13728274006608984
Haus2	-0.1515875989872031	0.10597627218292292	0.2120046690957661	0.5410580604699912
Stard9	0.11747858451230098	0.15158367739220102	0.473374615792872	0.7486932499483702
Cdan1	0.12982303210183055	0.0987276740247766	0.2455999164300752	0.5728923093599988
Ttbk2	-0.09928076882943326	0.10732532936051803	0.39739304986505836	0.6982368235173301
Ubr1	0.2047624579116496	0.07403013073672075	0.03955541454335115	0.26942338599758464
Tmem62	-0.02532994963049795	0.09149139099145356	0.7929711594010186	0.9187530460038743
Ccndbp1	-0.004948358772407957	0.043938453940703746	0.9147134483867864	0.9696760302220062
Epb42	-0.26709990395922023	0.06960462377004815	0.012155943362238875	0.1705856534135576
Tgm5	0.06400055287293391	0.08086582611531677	0.46455791385961426	0.743211736573433
Tgm7	-0.19657832861191848	0.14308783750952322	0.22788749643927625	0.5553896806188524
Lcmt2	-0.5019789956940137	0.28976104987271195	0.14374804719304063	0.4556041817135703
Adal	0.09864788480380948	0.05145499822291775	0.11333947831453514	0.4146083018405799
Zscan29	0.19728962716106713	0.12829923246176883	0.18472482289837053	0.5105644620185525
Tubgcp4	-0.23270823060601398	0.040115816666795916	0.0021459300839812953	0.08632487584724029
Trp53bp1	-0.26712082833994266	0.08068783897220473	0.021227670386052083	0.21381851417321615
Map1a	0.053662326424815276	0.06594616165680882	0.45279401727554114	0.7349740982935263
Ppip5k1	0.09833320825696479	0.047959710308421444	0.09560273855637563	0.386114363314576
Ckmt1	-0.1365977056382821	0.0724199042727205	0.11793549755792232	0.4211690883841032
Strc	-0.008601845632493055	0.0688895623768223	0.9054958684490765	0.9653522637257631
Catsper2	0.030700514639729892	0.11680440087916441	0.8031627883488083	0.924266206348357
Pdia3	0.0771767325465671	0.041038553863416836	0.11878650109244103	0.4224741070480083
Ell3	0.017460618051021684	0.04934040223678355	0.737861834595793	0.8913763510452393
Serinc4	-0.025579007380211294	0.11681155348467256	0.8353261898657312	0.9371478190741838
Serf2	0.05080919226555114	0.11848529351595813	0.6858994305980353	0.8669838422455013
Hypk	0.1930085392030012	0.20910119923616913	0.39834217155952756	0.698860316821156
Mfap1a	0.23103634124891625	0.11566982188251586	0.10228142807994804	0.39839890037906434
Wdr76	0.27813508994494063	0.12245147582933222	0.07231286160424939	0.34592562500142443
Frmd5	-0.011492631380992435	0.03643510529706685	0.7651774461501868	0.9049785015081304
Casc4	-0.11221821263585241	0.08387981485386718	0.2385674501108315	0.5665884626398615
Mageb3	-0.17617179262395044	0.08406340317809478	0.09024424973484364	0.378828769011351
Ctdspl2	0.21339635270810664	0.09139940848236636	0.06681367259520354	0.3348724861466934
Eif3j1	-0.15722092389655096	0.10807407459737164	0.2054933226775836	0.5341082943224252
Spg11	0.09639557189850656	0.06958621132010345	0.22458757360926038	0.5526049495033715
Patl2	0.11590251995569159	0.16501008335469547	0.5137756900101105	0.7743197207394379
B2m	0.9157924787748408	0.0610035077106939	2.3750012300963065e-05	0.011547395686682954
Trim69	0.08839258278185029	0.07052653382870656	0.26550224982780274	0.5906029909427031
Sord	0.1079960949304235	0.133909872992552	0.4565939426735511	0.7382036127611984
Duox2	0.8090470779806549	0.6358801997241911	0.259214445381287	0.5849462731313131
Duoxa2	-0.07202910569478925	0.051328368479282044	0.21947681293885335	0.5475658307715341
Duoxa1	-0.016185906798405453	0.06583284537369218	0.815561432728448	0.9295444966426983
Duox1	0.09683008741933381	0.05024356638842968	0.11188914949434824	0.412405692372591
Slc28a2	-0.07536081717679954	0.13044638565051941	0.5884963886900294	0.8141451666839994
Gatm	0.2135633130448138	0.14141404204939506	0.19137985544988362	0.5173976084512121
AA467197	0.3374183850034106	0.12554989908074057	0.043427143956828465	0.27953612478886103
Slc30a4	0.18428163986029222	0.07547288604751223	0.05853157394050786	0.3188594564269214
Bloc1s6	-0.03860027951005662	0.023370665112869643	0.15951505942350838	0.4759825717202197
Sqor	0.16104820285114485	0.16995738053948103	0.38685564134542855	0.6886696169053294
Sema6d	-0.22470943074937288	0.18371156809770375	0.2757664169811879	0.5993550669361053
Slc24a5	0.20971171740320438	0.6016262757911307	0.7416061849960797	0.8927681214804976
Myef2	-0.16202229599184204	0.11395971099817413	0.214361356163021	0.543547342309114
Ctxn2	-0.3199163110225349	0.2054906876054144	0.18023839499528183	0.5041389225092623
Slc12a1	-0.06671349415385569	0.04739027335294995	0.21823355550759646	0.5465261181784694
Dut	-0.005561005539007624	0.0623603123953096	0.9324043197630844	0.9766554181981718
Fbn1	-0.4266580045774808	0.14515270899159477	0.03228008116493886	0.24947266093389636
Cep152	0.10637381505577981	0.13492332249799216	0.4661794118759808	0.7440227896480865
Shc4	0.3037275512041764	0.08037856469166697	0.012906922310966391	0.17460256360277038
Eid1	-0.022937681421494105	0.09653935537782045	0.8216209280652402	0.9315648533502391
Secisbp2l	0.033637009319561706	0.09212890263310113	0.7299661173916379	0.8886253394637068
Cops2	-0.051907314927182924	0.06449299423145745	0.4574527758554633	0.7385392619207319
Galk2	-0.00796397813132721	0.050715226965626754	0.8813627663797863	0.955805335687455
Fgf7	-0.03684326801404736	0.2350339927900879	0.8815693082448799	0.9558091581685649
Dtwd1	-0.21536719405932203	0.057337803370348064	0.01321029164421415	0.17526431073074167
Atp8b4	-0.07164670549098758	0.051218505403062	0.22072946095393597	0.5483966744083139
Slc27a2	-0.27735501255028927	0.15916128477595382	0.14186816783441472	0.4533384382569768
Hdc	-0.19508438754208823	0.1385653883235533	0.21819443832867563	0.5465261181784694
Gabpb1	-0.026094915345932	0.05147030212923258	0.6337239189843702	0.8378428946806931
Usp8	0.14264216708165023	0.07380510653399724	0.11110703293983061	0.4110811015058952
Trpm7	0.13112495973693772	0.08262106942040005	0.17335982513106726	0.4969080223122501
Sppl2a	0.1663418823538061	0.045620782214903184	0.014807241666182162	0.1819914587239088
Ap4e1	0.5893333175136717	0.15178505988050192	0.011610388977032935	0.16704207152248168
Blvra	-0.03623832547038841	0.06375801068036506	0.5943567739288772	0.8165983901112258
Ncaph	0.026007402554732106	0.11439367664302791	0.8291553157605992	0.9345947446364697
Itpripl1	0.4616694254906313	0.3132009096603968	0.2004747035886669	0.5279667556196037
1810024B03Rik	-0.01396003215973629	0.10626536032932138	0.9006053160115082	0.9629852618756145
Snrnp200	-0.02130023465544184	0.02422892577969796	0.41957084859512433	0.7125289580313274
Ciao1	-0.015052201461092984	0.04188412736527067	0.7339917395304107	0.8899101594702148
Tmem127	0.07318764170732361	0.07611660308437912	0.3804505918755386	0.6848007397736567
Stard7	-0.10871454538620906	0.07485150750116774	0.20611269429416534	0.5348899449571188
Dusp2	-0.09519814860530618	0.1445274475362719	0.5392162230177555	0.7867416930897191
Adra2b	-0.64305111023834	0.5483196012743171	0.2937156038106843	0.6149072045634666
Gpat2	-0.5611906439934686	0.5029921371444437	0.3152792414405367	0.6352853657061814
Fahd2a	-0.12806542186948722	0.08614020451568627	0.1972410120082567	0.5235374389063089
Kcnip3	0.08426306455042454	0.04007228078749075	0.08943756705372118	0.37840599593174923
Prom2	0.0433039308421348	0.06676753737840299	0.5452169183450206	0.7906447983941554
Zfp661	0.13139511866653608	0.12401245173129478	0.3378346662762832	0.6525964120482429
Mal	0.22124026436746647	0.1987695140419931	0.31631546811529165	0.6361924766993213
Nphp1	0.1421675496157997	0.041231983674185346	0.018277151854481085	0.20043737379052606
Mtln	0.17037737649653195	0.04821566540904059	0.016674807715422083	0.19289800303963783
Bub1	0.21215100871202733	0.07048058025303996	0.029753447902723308	0.24276603855741177
Acoxl	0.013251700742653756	0.02867268386926481	0.6633719578628257	0.8543982731149491
Bcl2l11	0.0195368022556881	0.17769694170274183	0.9167298740813509	0.9709232333247308
Anapc1	-0.04955095165153889	0.017480861856610446	0.03647775941915095	0.26217993085129754
Mertk	0.8800506768182936	0.06988731034900458	5.608559441384472e-05	0.01716946224546791
Tmem87b	-0.01789712628323592	0.048354510438397585	0.7264513593287094	0.8875151445615915
Fbln7	0.15924929820064881	0.2876010174188234	0.6036220569801366	0.8222394128295898
Zc3h8	-0.03169656535539911	0.06979393130026015	0.6687585598380672	0.8575942714050957
Zc3h6	-0.1415376287682708	0.08735242328350179	0.1660924042620586	0.4857187764216943
Vinac1	-0.0863670142427791	0.0490552563349115	0.13861492948489218	0.44797360468306885
Ttl	0.2377099924245778	0.12133474915054598	0.10740810400607716	0.40584305538844834
Polr1b	0.08123091184506492	0.05225717187324866	0.18079492338560554	0.5048514997445008
Chchd5	0.11497629524435071	0.11036558175676953	0.3452439885614014	0.6595450009495546
Slc20a1	0.20812382595010526	0.0605988834072408	0.018546172562408182	0.20183461397575356
Ckap2l	0.3553550399914245	0.13037643757312053	0.0414967439383293	0.27369623267669285
Il1a	0.24178277529757963	0.21258424415450025	0.3069415794910695	0.6268130019230228
Il1b	0.1847668501125569	0.0985101480153487	0.11954849511980492	0.42362366068521323
F830045P16Rik	0.04078554834072114	0.08649999647276202	0.6571344367114731	0.8508058719672119
Sirpa	0.025287593972699085	0.09582043796038106	0.802383986529269	0.9241640629255333
Pdyn	0.3434123355346692	0.4457893560755331	0.4758976682899703	0.7502445503053118
Stk35	0.18336920014113822	0.04921988041794483	0.013634136071166243	0.17652440486948331
Tgm3	-0.03598536256108753	0.2200681765845477	0.8765137308487715	0.9544020854919583
Tgm6	-0.12117197614182673	0.08270605226059481	0.2027875076308335	0.5307622398269567
Snrpb	-0.2607244308096157	0.2236469566245959	0.29628220988747933	0.616545973269124
Nop56	-0.1280884533062645	0.06962194250167893	0.12518441061460078	0.4317510518276014
Idh3b	-0.042521194721818034	0.06737595252346595	0.5556935659709261	0.7958250384522928
Ebf4	-0.41539394010511543	0.10950478465982968	0.01271424996014826	0.17341523604885387
Cpxm1	0.03219536612055762	0.11308573161573957	0.7872899228169477	0.9163077738130664
Pced1a	-0.7731956136902969	0.34034431095202117	0.07227541254749968	0.34592562500142443
Vps16	-0.07203920476052073	0.04272974421181946	0.15262089483150132	0.46739088782133165
Ptpra	-0.07741772112907874	0.0701154525672953	0.3198113343717754	0.6388191911555752
Oxt	-4.916172686156369	1.9258286046298179	0.051094437926913136	0.30323698504850843
Avp	-0.7347715469343621	2.2506531296631036	0.7572910671858291	0.9010204859398978
Ubox5	0.3621198081127961	0.07209006572035556	0.00402425193335791	0.1111493011839642
Fastkd5	0.1720727676112488	0.12067441580953348	0.21321958396496601	0.5425136073825008
Lzts3	0.14396711633697645	0.3853971083467244	0.7240504343327401	0.8860422410282629
Ddrgk1	0.13992396268974794	0.0397623998768096	0.0169371396164861	0.19524955020929685
Itpa	0.12543302938011092	0.0681392092595313	0.12501331596860216	0.4314394835651278
Slc4a11	0.5806098416036944	0.44389433471648404	0.24777959988400694	0.5743079900727571
4930402H24Rik	-0.06062412854929011	0.05640778969031787	0.3315926780183893	0.6474808308659761
Atrn	-0.008103636117829716	0.07885915595422824	0.9221469195193097	0.9728770646865601
Gfra4	-0.11588232414068655	0.1855453840748747	0.5596562133149943	0.7981746523694301
Adam33	0.3159825591625789	0.12659042653310412	0.05475061760607004	0.31166751365218454
Siglec1	0.08642566891858473	0.04581854319975301	0.1179249657199225	0.4211690883841032
Hspa12b	0.009164544659888918	0.07356110304933218	0.9057066034059698	0.9653901515832153
1700037H04Rik	0.0532409001704961	0.18651548098764456	0.7867462749556468	0.9158945543163236
Spef1	0.23460016199636025	0.16242751603509636	0.20825326805305872	0.5369049866165181
Cenpb	0.2132028993314128	0.05218023708835793	0.009484895870955964	0.15304040297043303
Cdc25b	0.12185862492601185	0.1265218726848383	0.37971063853220893	0.6843262885030328
Ap5s1	0.02886029489295794	0.04551888054322071	0.5539304365749977	0.7952468730626647
Mavs	0.09545587511542308	0.13858205698549658	0.5215976576997942	0.7789943527599172
Pank2	0.024693583454098444	0.10109198189569028	0.8167299388200243	0.9297818758097804
Rnf24	-0.03735347243823384	0.08930441311005395	0.6931063422114465	0.8705828541218313
Smox	0.18648663742764882	0.08028441589988684	0.06781449699881364	0.3372748542442696
Adra1d	-0.33855244969037823	0.08660570084020346	0.01130494473439275	0.16479897831062307
Erv3	-0.01533938626138176	0.09360519867580389	0.8762491893712525	0.9544020854919583
Prnp	-0.1184321867479401	0.12361029685496443	0.38200969773164933	0.6855967051769878
